id,job_id/id,rank_id/id,last_name,first_name,middle_name,callsign,gender,identification_id,mobile_phone,birthday
2379960859,military_job.a1234-j2421,military_rank.rank_70,Мироненко,Нікіта,Мирославович,Братство,male,2379960859,067 844 0367,1993-05-16
2481815046,military_job.a1234-j2422,military_rank.rank_70,Михайленко,Тимур,Джемалович,Північний,male,2481815046,050 608 5243,1981-07-30
1003145591,military_job.a1234-j2424,military_rank.rank_160,Михайльчук,Роланд,Махмутович,Козак,male,1003145591,050 789 3149,1980-08-12
2254365368,military_job.a1234-j2425,military_rank.rank_90,Карпович,Тимур,Вахтангович,Лісник,male,2254365368,063 572 0498,1975-06-27
2215487348,military_job.a1234-j2426,military_rank.rank_30,Лисенко,Вʼячеслав,Вікторович,Верховий,male,2215487348,067 563 8403,1993-05-26
1451035637,military_job.a1234-j2427,military_rank.rank_30,Гончар,Антон,Євгенійович,Захисник,male,1451035637,067 366 9975,1991-08-06
1703933714,military_job.a1234-j2429,military_rank.rank_30,Михайльчук,Вʼячеслав,Азатович,Захисник,male,1703933714,063 445 3998,1997-04-09
1407040586,military_job.a1234-j2430,military_rank.rank_30,Гриценко,Вячеслав,Ілліч,Пласт,male,1407040586,066 145 5210,1983-09-30
2826203462,military_job.a1234-j2431,military_rank.rank_30,Воробйов,Даніїл,Радувич,Лісник,male,2826203462,066 202 1087,1992-03-31
1704541513,military_job.a1234-j2432,military_rank.rank_30,Мороз,Іхтіяр,Семенович,Град,male,1704541513,067 893 7483,1994-11-02
1200474139,military_job.a1234-j2433,military_rank.rank_30,Лисенко,Дамір,Ілкович,Князь,male,1200474139,063 465 9693,1983-09-04
2295015496,military_job.a1234-j2435,military_rank.rank_80,Приходько,Аркадій,Маратович,Дід,male,2295015496,050 174 4858,1993-03-15
2913760729,military_job.a1234-j2436,military_rank.rank_30,Лук'яненко,Василь,Мхайлович,Гайдамак,male,2913760729,063 929 3942,1977-04-03
2780382295,military_job.a1234-j2437,military_rank.rank_30,Мироненко,Назар,Борисович,Чумацький,male,2780382295,063 375 4929,1981-11-10
1675767953,military_job.a1234-j2438,military_rank.rank_30,Михайльчук,Марк,Джемалович,Перун,male,1675767953,050 251 2498,1977-05-29
1535835421,military_job.a1234-j2445,military_rank.rank_30,Лисенко,Ян,Мефодійович,Сонячний,male,1535835421,063 609 3327,1981-11-04
1370848530,military_job.a1234-j2447,military_rank.rank_30,Черновол,Марк,Євгенійович,Гуртовий,male,1370848530,067 524 3836,1978-11-24
1689501074,military_job.a1234-j2448,military_rank.rank_160,Михайльчук,Михайло-Юрій,Яремович,Сокіл-літун,male,1689501074,063 253 4229,1987-01-21
1345741262,military_job.a1234-j2450,military_rank.rank_30,Лисенко,Омелян,Зеновійович,Добрітник,male,1345741262,066 561 0608,1983-03-09
2572753027,military_job.a1234-j2452,military_rank.rank_30,Костенко,Олег,Ярославович,Верба,male,2572753027,063 161 0865,1986-03-13
1602056567,military_job.a1234-j2453,military_rank.rank_50,Левченко,Мар'ян,Германович,Лісовий,male,1602056567,050 366 3009,1977-10-14
1083908221,military_job.a1234-j2455,military_rank.rank_30,Максимчук,Василь-Сергій,Джемалович,Захисник,male,1083908221,066 147 3997,1985-11-05
2402178764,military_job.a1234-j2457,military_rank.rank_30,Гончар,Денис,Наільович,Сивий,male,2402178764,066 519 5781,1980-05-19
2103363552,military_job.a1234-j2460,military_rank.rank_30,Левченко,Тарас,Мерабович,Переможець,male,2103363552,063 155 7693,1976-11-06
1467875148,military_job.a1234-j2461,military_rank.rank_30,Лисенко,Захар,Федорович,Галицький,male,1467875148,066 993 8112,1975-04-05
1078288886,military_job.a1234-j2463,military_rank.rank_30,Мельничук,Павло,Федорович,Лісник,male,1078288886,066 775 3116,1994-02-13
1097798710,military_job.a1234-j2469,military_rank.rank_30,Корнійчук,Семен,Нариманович,Чорнобривець,male,1097798710,050 366 0097,1982-10-02
1626045557,military_job.a1234-j2471,military_rank.rank_30,Мироненко,Яків,Ростиславович,Сонце,male,1626045557,050 318 9991,1987-03-23
1327568695,military_job.a1234-j2471,military_rank.rank_30,Кравець,Орест,Горхмазович,Радник,male,1327568695,066 207 8672,1982-11-26
1525574469,military_job.a1234-j2471,military_rank.rank_30,Пінчук,Гуванч,Зайірович,Соколянський,male,1525574469,050 533 1620,1979-03-25
2238193453,military_job.a1234-j2475,military_rank.rank_150,Гончар,Умар,Олександрович,Захисник,male,2238193453,050 727 5845,1993-05-21
1137819008,military_job.a1234-j2476,military_rank.rank_30,Максимчук,Дмитрій,Горхмазович,Галицький,male,1137819008,067 175 3138,1990-05-29
1199301200,military_job.a1234-j2477,military_rank.rank_50,Лук'яненко,Сніжана,Володимирівна,Веселка,female,1199301200,067 295 9274,1980-12-16
2065917906,military_job.a1234-j2480,military_rank.rank_50,Галушка,Кристина,В'ячеславівна,Перлина,female,2065917906,066 659 2031,1978-02-21
1480002576,military_job.a1234-j2481,military_rank.rank_30,Мельничук,Інокентій,Владиславович,Барвінок,male,1480002576,066 485 4282,1994-11-12
1028862703,military_job.a1234-j2484,military_rank.rank_30,Лисенко,Андріан,Аркадійович,Горлиця,male,1028862703,063 726 5268,1977-06-02
2832395206,military_job.a1234-j2486,military_rank.rank_30,Василенко,Семен,Олександрович,Жовтень,male,2832395206,063 808 5389,1977-02-20
2832063271,military_job.a1234-j2488,military_rank.rank_30,Лисенко,Зайір,Данеїлович,Кобзар,male,2832063271,066 555 7760,1999-09-23
2630353294,military_job.a1234-j2490,military_rank.rank_30,Лисенко,Назарій,Валентинович,Вернигора,male,2630353294,063 868 4596,1981-02-15
1953606609,military_job.a1234-j2491,military_rank.rank_70,Поліщук,Дмитро,Зеновійович,Мандрик,male,1953606609,067 803 9251,1997-05-24
2665275587,military_job.a1234-j2492,military_rank.rank_30,Лисенко,Василь-Сергій,Євстахійович,Берізка,male,2665275587,050 900 0226,1979-08-23
2628072637,military_job.a1234-j2493,military_rank.rank_30,Лисенко,Іван,Адальбертович,Перлина,male,2628072637,063 867 4292,1996-07-27
2784466606,military_job.a1234-j2494,military_rank.rank_30,Воробйов,Ростислав,Еугінєюсович,Барвінок,male,2784466606,067 249 1616,1996-10-27
1419683929,military_job.a1234-j2495,military_rank.rank_90,Литвин,Назар,Станіславович,Слава,male,1419683929,066 605 4341,1995-09-05
1652392374,military_job.a1234-j2498,military_rank.rank_30,Левченко,Арнольд,Борисович,Дід,male,1652392374,063 488 7055,1999-06-13
1086116060,military_job.a1234-j2499,military_rank.rank_30,Марченко,Веніамін,Арсенійович,Ятрань,male,1086116060,050 949 3676,1997-07-08
2480923979,military_job.a1234-j2502,military_rank.rank_50,Литвин,Вадим,Горхмазович,Сокіл,male,2480923979,063 141 9181,1993-01-24
1076109325,military_job.a1234-j2503,military_rank.rank_50,Литвиненко,Олексій,Владиславович,Славута,male,1076109325,063 804 3580,1997-04-16
2224901089,military_job.a1234-j2505,military_rank.rank_30,Лисенко,Герман,Шефкетович,Лісник,male,2224901089,050 823 5199,1981-11-07
1489155357,military_job.a1234-j2505,military_rank.rank_30,Горбач,Забар,Даніельович,Лісовий,male,1489155357,063 886 7470,1986-02-05
2338608760,military_job.a1234-j2507,military_rank.rank_90,Мельничук,Олексій,Еугінєюсович,Вільний,male,2338608760,063 236 6948,1987-01-15
1534321907,military_job.a1234-j2509,military_rank.rank_30,Максимчук,Анатолій,Вікторович,Заступник,male,1534321907,066 539 3312,1996-02-26
1319622370,military_job.a1234-j2514,military_rank.rank_60,Литвин,Мар'ян,Адамович,Вербовий,male,1319622370,066 167 1875,1993-12-09
2221884916,military_job.a1234-j2515,military_rank.rank_40,Лисенко,Михайло,Нуманжонович,Лісник,male,2221884916,066 510 9287,1989-09-21
2964203651,military_job.a1234-j2515,military_rank.rank_40,Гончаренко,Віталій,Юсуфович,Славута,male,2964203651,066 846 8499,1986-04-23
1808933862,military_job.a1234-j2515,military_rank.rank_40,Кобзар,Григорій,Азатович,Жовтень,male,1808933862,067 331 8864,1995-12-25
2440238947,military_job.a1234-j2530,military_rank.rank_110,Лисенко,Єгор,Іванович,Княгиня,male,2440238947,067 942 2155,1996-11-29
1764076844,military_job.a1234-j2532,military_rank.rank_30,Литвин,Елшан,Валентинович,Сонце,male,1764076844,063 696 9971,1990-12-06
2472752883,military_job.a1234-j2548,military_rank.rank_190,Кузьмич,Святослав,Нариманович,Галицький,male,2472752883,050 665 9861,1984-04-27
1432170116,military_job.a1234-j2549,military_rank.rank_190,Михайленко,Руслан,Таіровіч,Підпоручик,male,1432170116,063 303 3278,1987-10-24
2069960033,military_job.a1234-j2550,military_rank.rank_150,Литвиненко,Михайло-Мар'ян,Нуманжонович,Червоний,male,2069960033,067 155 4767,1992-02-16
1706466591,military_job.a1234-j2551,military_rank.rank_50,Мироненко,Ян,Махмутович,Млинок,male,1706466591,066 622 1228,1976-01-10
2197877602,military_job.a1234-j2552,military_rank.rank_110,Мельничук,Ігнат,Вадимович,Підпоручик,male,2197877602,050 435 9366,1979-11-21
2280757537,military_job.a1234-j2553,military_rank.rank_90,Мельничук,Артем,Леонідович,Кобзар,male,2280757537,050 538 7108,1983-07-20
1358082353,military_job.a1234-j2554,military_rank.rank_70,Іванченко,Валентина,Валентинівна,Полевиця,female,1358082353,066 664 8824,1981-05-21
2593278205,military_job.a1234-j2555,military_rank.rank_30,Федоренко,Микита,Резович,Перун,male,2593278205,067 187 5016,1994-07-24
2986740893,military_job.a1234-j2556,military_rank.rank_90,Мельник,Михайло-Юрій,Зеновійович,Північний,male,2986740893,066 240 4767,1998-07-17
2706041566,military_job.a1234-j2556,military_rank.rank_30,Павлюк,Дорін,Гінязович,Полянський,male,2706041566,063 780 0959,1984-04-10
1328078176,military_job.a1234-j2560,military_rank.rank_70,Гончар,Ігнат,Васильльович,Лелека,male,1328078176,066 571 9241,1982-12-06
2247435477,military_job.a1234-j2561,military_rank.rank_50,Михайленко,Володимир,Васильльович,Мечник,male,2247435477,050 122 1837,1991-01-06
1651369263,military_job.a1234-j2561,military_rank.rank_30,Мельник,Ярослав,Афанасійович,Сонце,male,1651369263,066 883 2803,1992-01-19
1619473715,military_job.a1234-j2563,military_rank.rank_30,Гриценко,Тофік,Романвич,Слава,male,1619473715,066 573 3991,1988-10-27
2112806210,military_job.a1234-j2563,military_rank.rank_30,Галушка,Остап,Мерабович,Беркут,male,2112806210,067 687 7793,1983-05-05
1408916844,military_job.a1234-j2565,military_rank.rank_30,Лисенко,Максим,Чариєвич,Сивий,male,1408916844,067 856 3346,1983-09-10
2239682238,military_job.a1234-j2566,military_rank.rank_80,Мельник,Фірад,Радувич,Переможець,male,2239682238,050 299 4442,1976-02-28
1696040785,military_job.a1234-j2567,military_rank.rank_70,Гриценко,Мирослав,Євгенович,Кобзар,male,1696040785,066 649 0486,1994-02-23
1626080596,military_job.a1234-j2568,military_rank.rank_30,Михайлюк,Марк,Юсуфович,Синьоока,male,1626080596,063 824 3533,1975-09-19
1112282263,military_job.a1234-j2570,military_rank.rank_30,Костюк,Тимур,Григорович,Ластівка,male,1112282263,063 527 1711,1980-12-10
1932368930,military_job.a1234-j2572,military_rank.rank_30,Левченко,Расул,Махмутович,Гуртовий,male,1932368930,066 309 4385,1984-12-25
2192584023,military_job.a1234-j2573,military_rank.rank_30,Лисенко,Іродіон,Ілліч,Сонячний,male,2192584023,066 366 8622,1975-09-01
1965933818,military_job.a1234-j2574,military_rank.rank_80,Максимчук,Арсен,Іларіонович,Сонце,male,1965933818,066 153 1708,1991-07-03
1996873560,military_job.a1234-j2575,military_rank.rank_90,Гриценко,Назарій,Джемалович,Страж,male,1996873560,063 634 5395,1998-02-19
1547420533,military_job.a1234-j2575,military_rank.rank_30,Коломієць,Богдан,Аркадійович,Сокіл-літун,male,1547420533,063 510 2204,1976-07-21
1218028797,military_job.a1234-j2577,military_rank.rank_30,Гончар,Микита,Опанасович,Боровик,male,1218028797,066 253 6017,1989-11-30
2991766309,military_job.a1234-j2577,military_rank.rank_30,Мироненко,Арнольд,Володимирович,Ластівка,male,2991766309,066 978 3454,1999-03-01
2277489239,military_job.a1234-j2579,military_rank.rank_30,Яценко,Енвер,Леонідович,Лев,male,2277489239,050 711 2494,1996-09-26
1055708319,military_job.a1234-j2580,military_rank.rank_30,Литвиненко,Расул,Васильович,Горлиця,male,1055708319,066 353 3534,1992-09-19
2664845324,military_job.a1234-j2581,military_rank.rank_150,Лисенко,Михайло-Мар'ян,Тимофійович,Шаблія,male,2664845324,063 481 2458,1999-06-28
2809061032,military_job.a1234-j2582,military_rank.rank_70,Литвиненко,Арсен,Махмутович,Явір,male,2809061032,066 273 9272,1995-05-05
1751524889,military_job.a1234-j2583,military_rank.rank_30,Лисенко,Гуванч,Арсенійович,Княгиня,male,1751524889,050 453 2977,1995-01-23
1108130831,military_job.a1234-j2583,military_rank.rank_30,Михальчук,Володимир,Германович,Лелека,male,1108130831,050 627 6124,1988-06-26
1970157852,military_job.a1234-j2585,military_rank.rank_30,Литвин,Олег,Вікторович,Козак,male,1970157852,066 136 8592,1984-10-20
1028592471,military_job.a1234-j2585,military_rank.rank_30,Гришин,Ігнат,Григорійович,Захисник,male,1028592471,063 471 1104,1989-03-03
1334725042,military_job.a1234-j2587,military_rank.rank_30,Михальчук,Євген,Артурович,Лісник,male,1334725042,063 171 9700,1988-01-26
2795209715,military_job.a1234-j2588,military_rank.rank_30,Литвиненко,Яків,Віталійович,Козак,male,2795209715,067 238 3787,1994-07-21
2405995777,military_job.a1234-j2589,military_rank.rank_70,Яременко,Прокоп,Михайлович,Вільний,male,2405995777,063 973 9289,1978-09-05
1178241785,military_job.a1234-j2590,military_rank.rank_50,Литвиненко,Сергій,Денисович,Шаблія,male,1178241785,067 975 7863,1986-09-20
2036393187,military_job.a1234-j2590,military_rank.rank_30,Лисенко,Григорій,Ростиславович,Галицький,male,2036393187,067 444 7127,1979-11-20
1184268408,military_job.a1234-j2592,military_rank.rank_30,Романенко,Енвер,Франкович,Десна,male,1184268408,066 765 7159,1994-09-26
2862910885,military_job.a1234-j2592,military_rank.rank_30,Пінчук,Коста,Гарійович,Переможець,male,2862910885,067 698 8958,1984-06-03
2737845319,military_job.a1234-j2594,military_rank.rank_30,Максименко,Юрій,Владиславович,Командир,male,2737845319,066 565 7765,1985-01-02
2117529868,military_job.a1234-j2596,military_rank.rank_30,Левченко,Віктор,Васильович,Оріон,male,2117529868,067 230 0311,1977-11-27
2649335457,military_job.a1234-j2597,military_rank.rank_30,Лисенко,Альберт,Ілліч,Лісовий,male,2649335457,063 266 1513,1987-01-19
2884057255,military_job.a1234-j2597,military_rank.rank_30,Корнійчук,Ростислав,Миколайович,Жовтень,male,2884057255,066 686 6222,1995-06-23
2378052084,military_job.a1234-j2599,military_rank.rank_30,Мельник,Максим,Львович,Верховод,male,2378052084,066 621 6349,1985-05-15
2838251027,military_job.a1234-j2599,military_rank.rank_30,Максимчук,Микола,Тихонович,Сокіл-літун,male,2838251027,067 581 4120,1984-09-21
1680970641,military_job.a1234-j2601,military_rank.rank_30,Левченко,Владислав,Франкович,Верба,male,1680970641,063 180 7856,1999-06-19
2999669771,military_job.a1234-j2602,military_rank.rank_30,Гриценко,Григорій,Чеславович,Слобода,male,2999669771,067 872 5270,1993-08-10
2866367716,military_job.a1234-j2603,military_rank.rank_220,Мельник,Денис,Олександрович,Гроза,male,2866367716,063 127 9199,1997-07-25
2706485648,military_job.a1234-j2604,military_rank.rank_190,Мельничук,Коста,Артурович,Сонячний,male,2706485648,050 714 4410,1993-08-22
2993242117,military_job.a1234-j2605,military_rank.rank_190,Микитенко,Федор,Веніамінович,Карпати,male,2993242117,066 450 0401,1982-02-19
1620736786,military_job.a1234-j2606,military_rank.rank_70,Литвиненко,Фірад,Мар'янович,Підпоручик,male,1620736786,050 859 0298,1978-03-31
2270328528,military_job.a1234-j2607,military_rank.rank_80,Лисенко,Лазар,Арсенійович,Славута,male,2270328528,050 465 2466,1980-06-12
2193546538,military_job.a1234-j2608,military_rank.rank_70,Литвиненко,Мирослав,Зіновійович,Червоний,male,2193546538,063 997 7459,1992-02-18
1441192539,military_job.a1234-j2609,military_rank.rank_80,Левченко,Степан,Зенонович,Вихор,male,1441192539,066 173 1463,1990-03-06
2419261875,military_job.a1234-j2610,military_rank.rank_190,Кравченко,Валерій,Аркадійович,Північний,male,2419261875,063 996 4329,1998-04-25
2500759205,military_job.a1234-j2611,military_rank.rank_70,Левченко,Омелян,Єфірович,Жовтень,male,2500759205,050 128 1803,1998-10-08
2818233583,military_job.a1234-j2612,military_rank.rank_30,Яковенко,Вадим,Яремович,Червоний,male,2818233583,066 650 9025,1991-10-17
1596850912,military_job.a1234-j2612,military_rank.rank_30,Гончаренко,Денис,Остапович,Дубовий,male,1596850912,050 892 3619,1989-01-27
1618230341,military_job.a1234-j2614,military_rank.rank_30,Гончар,Григорій,Онуфрійович,Перлина,male,1618230341,050 944 7063,1983-05-07
1428952961,military_job.a1234-j2615,military_rank.rank_100,Литвин,Герман,В'ячеславович,Вихрь,male,1428952961,067 343 7561,1994-04-12
2991027978,military_job.a1234-j2616,military_rank.rank_50,Мельничук,Умар,Андрійович,Вернигора,male,2991027978,066 287 4313,1980-03-25
1827616151,military_job.a1234-j2616,military_rank.rank_30,Максимчук,Назар,Владиславович,Соколянський,male,1827616151,066 364 0910,1997-10-25
2433892999,military_job.a1234-j2618,military_rank.rank_30,Литвин,Арнольд,Євгенович,Явір,male,2433892999,063 731 4798,1987-05-16
2788333930,military_job.a1234-j2619,military_rank.rank_70,Мироненко,Радіон,Арсенійович,Заступник,male,2788333930,067 413 1416,1988-04-21
2203191086,military_job.a1234-j2620,military_rank.rank_50,Лисенко,Рустам,Маратович,Сонце,male,2203191086,063 206 7143,1989-07-30
2959224345,military_job.a1234-j2620,military_rank.rank_30,Лисиченко,Павло,Львович,Жар-птиця,male,2959224345,067 833 5770,1975-12-16
2533351858,military_job.a1234-j2623,military_rank.rank_190,Гончар,Володимир,Йосифович,Княгиня,male,2533351858,066 115 2926,1994-02-04
1536299487,military_job.a1234-j2624,military_rank.rank_90,Максимчук,Мурат,Шефкетович,Княгиня,male,1536299487,063 875 3361,1979-08-20
2743618767,military_job.a1234-j2625,military_rank.rank_30,Максимчук,Роланд,Аркадійович,Сокіл,male,2743618767,067 511 4557,1977-06-06
2686339807,military_job.a1234-j2625,military_rank.rank_30,Литвиненко,Забар,Мірчевич,Левада,male,2686339807,063 698 2678,1984-09-02
2224149773,military_job.a1234-j2627,military_rank.rank_30,Кузьмич,Вʼячеслав,Євгенійович,Сокіл,male,2224149773,066 302 8731,1975-12-17
2265990441,military_job.a1234-j2628,military_rank.rank_70,Поліщук,Михайло,Іванович,Молодший,male,2265990441,066 537 6271,1977-09-24
1896842924,military_job.a1234-j2629,military_rank.rank_30,Поліщук,Лазар,Мухтаралійович,Підпоручик,male,1896842924,066 585 4836,1977-11-23
2733965083,military_job.a1234-j2629,military_rank.rank_50,Лисенко,Богдан,Рафік,Підпоручик,male,2733965083,066 152 9177,1976-08-25
1301382063,military_job.a1234-j2631,military_rank.rank_30,Федоренко,Інал,Даніельович,Козак,male,1301382063,066 958 1228,1992-07-08
1463714203,military_job.a1234-j2632,military_rank.rank_70,Литвиненко,Семен,Намігович,Сонячний,male,1463714203,067 212 8260,1988-07-09
1243525610,military_job.a1234-j2633,military_rank.rank_30,Гриценко,Віктор,Тихонович,Сивий,male,1243525610,067 355 4593,1993-05-10
1738322554,military_job.a1234-j2635,military_rank.rank_30,Литвиненко,Федір,Махмутович,Мечник,male,1738322554,066 115 0491,1978-07-01
1112606140,military_job.a1234-j2636,military_rank.rank_160,Мельничук,Мар'ян,Шефкетович,Лісник,male,1112606140,063 304 2827,1997-01-05
1124492219,military_job.a1234-j2637,military_rank.rank_70,Мельничук,Салават,Манолійович,Захисник,male,1124492219,063 628 4795,1988-08-12
2171391529,military_job.a1234-j2638,military_rank.rank_30,Галушка,Енвер,Айигович,Лавр,male,2171391529,050 230 6905,1996-07-13
2873642660,military_job.a1234-j2638,military_rank.rank_30,Лисенко,Ярослав,Вілінович,Дід,male,2873642660,066 589 4959,1991-05-25
1767361992,military_job.a1234-j2640,military_rank.rank_30,Лисенко,Віталій,Ярославович,Слов'яночка,male,1767361992,066 120 7240,1991-11-03
2734360964,military_job.a1234-j2641,military_rank.rank_70,Жук,Тофік,Онуфрійович,Володар,male,2734360964,063 187 6718,1987-09-16
1342088167,military_job.a1234-j2642,military_rank.rank_30,Литвин,Владилен,Маргутович,Богдан,male,1342088167,066 785 0008,1991-08-23
1999859631,military_job.a1234-j2642,military_rank.rank_30,Горбач,Арсен,Федорович,Страж,male,1999859631,066 533 5642,1982-01-23
1054083856,military_job.a1234-j2644,military_rank.rank_30,Литвиненко,Максим,Васильльович,Перун,male,1054083856,050 511 3227,1975-02-15
1746888929,military_job.a1234-j2645,military_rank.rank_70,Гончаренко,Рустам,Віленович,Десна,male,1746888929,066 471 3662,1997-12-28
1195706382,military_job.a1234-j2646,military_rank.rank_50,Гриценко,Ілля,Антонович,Північний,male,1195706382,067 547 7134,1976-02-20
2891143944,military_job.a1234-j2646,military_rank.rank_30,Лисенко,Микола,Анатолійович,Княгиня,male,2891143944,067 614 2022,1995-04-02
1177042451,military_job.a1234-j2649,military_rank.rank_80,Бондаренко,Рустам,В'ячеславович,Козак,male,1177042451,067 470 3324,1982-06-26
2004688374,military_job.a1234-j2650,military_rank.rank_70,Васильєв,Назар,Радувич,Сивий,male,2004688374,067 895 6270,1998-03-26
1671938867,military_job.a1234-j2651,military_rank.rank_50,Лисенко,Борис,Болеславович,Соколянський,male,1671938867,067 734 3874,1983-11-03
2095301375,military_job.a1234-j2652,military_rank.rank_30,Грицюк,Ігор,Дарійович,Княгиня,male,2095301375,050 511 4300,1996-01-02
2878455627,military_job.a1234-j2652,military_rank.rank_30,Яремчук,Енвер,Юсуфович,Орлик,male,2878455627,066 281 5596,1993-11-26
2613734631,military_job.a1234-j2654,military_rank.rank_50,Лисенко,Мар'ян,Васильльович,Захисник,male,2613734631,050 139 0926,1996-02-24
1612058039,military_job.a1234-j2655,military_rank.rank_30,Лисенко,Аркадій,Родіонович,Мечник,male,1612058039,067 479 9071,1975-10-24
2467196538,military_job.a1234-j2655,military_rank.rank_30,Лисенко,Тофік,Гінязович,Лісник,male,2467196538,063 698 3044,1978-01-07
1285464307,military_job.a1234-j2657,military_rank.rank_30,Дорошенко,Євген,Богданович,Сокіл-літун,male,1285464307,050 949 8231,1988-06-20
1673924628,military_job.a1234-j2658,military_rank.rank_50,Михайльчук,Данило,В'ячеславович,Воїн,male,1673924628,050 327 4799,1976-01-08
1272883695,military_job.a1234-j2659,military_rank.rank_50,Михайльчук,Руслан,Петрович,Західний,male,1272883695,067 213 6656,1975-10-19
1645450461,military_job.a1234-j2660,military_rank.rank_30,Литвин,Михайло-Мар'ян,Ростиславович,Вогонь,male,1645450461,050 231 9023,1984-07-02
2067549822,military_job.a1234-j2660,military_rank.rank_30,Михайльчук,Владлен,Олександрович,Сонце,male,2067549822,066 448 5859,1975-11-12
2862805505,military_job.a1234-j2662,military_rank.rank_30,Литвиненко,Зайір,Борисович,Зліт,male,2862805505,050 763 7269,1990-01-27
2604891044,military_job.a1234-j2663,military_rank.rank_50,Гончаров,Геннадій,Павлович,Княгиня,male,2604891044,066 501 8194,1983-10-14
1448587530,military_job.a1234-j2664,military_rank.rank_70,Мельничук,Данило,Григорович,Червоний,male,1448587530,063 141 1538,1988-09-04
1421187813,military_job.a1234-j2665,military_rank.rank_30,Романенко,Павло,Адамович,Лісник,male,1421187813,050 314 7452,1999-10-09
2598039046,military_job.a1234-j2666,military_rank.rank_30,Кузьмич,Ярослав,Вячеславович,Барвінок,male,2598039046,067 795 4247,1993-04-04
2717144261,military_job.a1234-j2666,military_rank.rank_30,Кузьмич,Сурен,Валерійович,Вернигора,male,2717144261,067 892 9357,1977-05-19
2342775020,military_job.a1234-j2668,military_rank.rank_50,Корнійчук,Аркадій,Мухтаралійович,Князь,male,2342775020,066 366 6704,1976-04-19
1158629333,military_job.a1234-j2670,military_rank.rank_70,Черновецький,Мирослав,Тахірович,Сокіл,male,1158629333,063 168 3581,1990-10-12
2438418455,military_job.a1234-j2671,military_rank.rank_30,Лисиченко,Артем,Антонович,Підберезник,male,2438418455,063 215 6575,1984-06-25
1687375960,military_job.a1234-j2672,military_rank.rank_30,Лисенко,Радіон,Миколайович,Явір,male,1687375960,067 820 8284,1986-08-19
1406239387,military_job.a1234-j2672,military_rank.rank_50,Левченко,Володимир,Айигович,Благодійник,male,1406239387,067 234 4867,1996-08-03
2397165476,military_job.a1234-j2675,military_rank.rank_30,Михайленко,Нікіта,Павлович,Козак,male,2397165476,066 111 6722,1986-08-20
2572528611,military_job.a1234-j2676,military_rank.rank_70,Олійник,Валентин,Григорович,Благодійник,male,2572528611,063 453 8778,1980-07-26
2553222437,military_job.a1234-j2677,military_rank.rank_30,Гаврилюк,Григорій,Ількович,Вечірня,male,2553222437,067 554 5844,1975-07-02
1451543652,military_job.a1234-j2678,military_rank.rank_30,Шевчук,Марк,Вікентійович,Гайдамак,male,1451543652,050 122 0549,1990-12-16
2245114933,military_job.a1234-j2680,military_rank.rank_220,Григоренко,Валентин,Радувич,Гайдамак,male,2245114933,063 490 4265,1987-02-06
1230419039,military_job.a1234-j2682,military_rank.rank_190,Литвиненко,Денис,Зіновійович,Сокіл,male,1230419039,067 938 2315,1996-07-26
1812928053,military_job.a1234-j2683,military_rank.rank_100,Михайленко,Сергій,Фірудінович,Північний,male,1812928053,050 479 2662,1997-10-23
1039516174,military_job.a1234-j2684,military_rank.rank_90,Мироненко,Ростислав,Євгенович,Сонце,male,1039516174,063 279 2303,1985-12-03
1370726601,military_job.a1234-j2685,military_rank.rank_50,Мироненко,Забар,Мефодійович,Лісник,male,1370726601,066 940 8285,1983-03-07
1127229377,military_job.a1234-j2686,military_rank.rank_80,Лисенко,Олексій,Маргутович,Лісник,male,1127229377,066 551 7916,1983-07-07
2257639922,military_job.a1234-j2687,military_rank.rank_80,Михайленко,Ельхан,Афанасійович,Богдан,male,2257639922,066 632 3666,1989-10-20
1695781482,military_job.a1234-j2688,military_rank.rank_30,Мельник,Герман,Франкович,Гайдамак,male,1695781482,066 216 6207,1976-08-16
2814092717,military_job.a1234-j2689,military_rank.rank_50,Литвиненко,Валерій,Степанович,Сонце,male,2814092717,063 473 0133,1995-10-30
1384706398,military_job.a1234-j2691,military_rank.rank_70,Литвиненко,Володимир,Євстахійович,Лісник,male,1384706398,050 933 8481,1995-02-04
1973416815,military_job.a1234-j2692,military_rank.rank_30,Мироненко,Гліб,Мухтаралійович,Гайдамак,male,1973416815,066 206 6683,1997-12-14
1901073178,military_job.a1234-j2694,military_rank.rank_30,Горбач,Вʼячеслав,Дарійович,Вернигора,male,1901073178,067 158 9323,1997-09-27
2071687262,military_job.a1234-j2696,military_rank.rank_150,Коломієць,Мурад,Єгорович,Кобзар,male,2071687262,063 252 6332,1991-06-29
1961687985,military_job.a1234-j2697,military_rank.rank_90,Литвиненко,Андріан,Мар'янович,Мандрик,male,1961687985,050 386 0276,1976-07-13
1746202729,military_job.a1234-j2698,military_rank.rank_50,Литвин,Данило,Германович,Вечірня,male,1746202729,066 435 5527,1993-07-02
2153388420,military_job.a1234-j2699,military_rank.rank_50,Левченко,Петро,Вячеславович,Матрос,male,2153388420,050 875 7515,1978-06-27
1685093555,military_job.a1234-j2700,military_rank.rank_50,Тарасенко,Денис,Анатолійович,Дід,male,1685093555,063 102 9565,1979-12-03
2996991055,military_job.a1234-j2701,military_rank.rank_30,Гончар,Мурат,Любомирович,Тінь,male,2996991055,066 877 5179,1977-11-07
