id;job_id/id;rank_id;last_name;first_name;middle_name;gender;identification_id;status;mobile;birthday
2416752604;military_job.a1234-j2396;солдат;КОЛЬНОБРИЦЬКИЙ;Павло;Янович;male;2416752604;Field;0677063498;12.05.1979
1982496420;military_job.a1234-j2397;солдат;ЗАПОРОЖЧЕНКО;Владлен;Вахтангович;male;1982496420;Field;0635438682;21.11.1995
2985537684;military_job.a1234-j2398;солдат;ГАНАЗА;Дмитро;Зіновійович;male;2985537684;Field;0678063299;04.10.1999
1811867866;military_job.a1234-j2399;солдат;ЧЕРНИШОВ;Прокоп;Горхмазович;male;1811867866;Hospital;0638337613;21.10.1980
2799110049;military_job.a1234-j2402;солдат;ПРИШИБ;Сурен;Русланович;male;2799110049;Field;0634313102;12.05.1999
2287568010;military_job.a1234-j2403;солдат;ХАРАБАРА;Мікаель;Франкович;male;2287568010;Field;0509942780;11.04.1992
2330854971;military_job.a1234-j2404;солдат;БОВДУЙ;Мірча;Ростиславович;male;2330854971;Field;0634972878;26.08.1983
1850804722;military_job.a1234-j2410;солдат;ПАТЕНКО;Ілля;Афанасійович;male;1850804722;Field;0503339131;19.12.1989
2206440771;military_job.a1234-j2411;солдат;КАЛИТКА;Роман;Афанасійович;male;2206440771;Field;0508895667;12.04.1976
2312416558;military_job.a1234-j2413;солдат;РОГОЖИН;Олесь;Віталійович;male;2312416558;Field;0503553225;11.09.1988
1426934705;military_job.a1234-j2415;солдат;ПАНІН;Расул;Святославович;male;1426934705;Field;0503823243;22.11.1980
2269717280;military_job.a1234-j2416;солдат;БОБЕЙКО;Енвер;Федорович;male;2269717280;Field;0508792292;18.05.1995
1462080947;military_job.a1234-j2417;лейтенант;КУПА;Георгій;Радувич;male;1462080947;Field;0507306601;05.12.1999
1067022975;military_job.a1234-j2419;лейтенант;ПЕНКАЛ;Умар;Арсенійович;male;1067022975;Field;0637125627;21.05.1998
2460492223;military_job.a1234-j2421;молодший сержант;ВОРОБЙОВ;Расул;Валентинович;male;2460492223;Field;0677033112;05.08.1984
2635288888;military_job.a1234-j2422;молодший сержант;ОЛЕНЮК;Арсен;Намігович;male;2635288888;Field;0673964786;30.12.1992
1937254569;military_job.a1234-j2424;лейтенант;МАРУШКО;Владилен;Горхмазович;male;1937254569;Field;0664959374;01.02.1978
2444501392;military_job.a1234-j2425;старший сержант;ЯРОШЕНКО;Віталій;Семенович;male;2444501392;Field;0675668673;29.11.1991
1457086334;military_job.a1234-j2426;солдат;ЖОВТЯК;Геннадій;Мхайлович;male;1457086334;Field;0507186557;06.02.1998
1069731618;military_job.a1234-j2427;солдат;БЕСТАЄВ;Віктор;Мхайлович;male;1069731618;Field;0668650969;17.01.1987
1462490943;military_job.a1234-j2429;солдат;ЗАСИПКІН;Орест;Адальбертович;male;1462490943;Field;0672132507;16.12.1985
1850577661;military_job.a1234-j2430;солдат;ПЕТРУХНЕНКО;Мурат;Гаврилович;male;1850577661;Field;0506637444;16.04.1983
2355249882;military_job.a1234-j2431;солдат;СЕРНАВСЬКИЙ;Тимофій;Азерович;male;2355249882;Field;0633118882;24.10.1995
1225861933;military_job.a1234-j2432;солдат;СТРЕЛЬЧЕНКО;Арнольд;Амангельдийович;male;1225861933;Field;0506907534;20.07.1987
2189832509;military_job.a1234-j2433;солдат;РУДЬ;Данил;Дмитрович;male;2189832509;Field;0636210697;11.06.1985
2810048216;military_job.a1234-j2435;сержант;КУШНИРЬОВ;Іхтіяр;Маркович;male;2810048216;Field;0662726613;11.09.1995
1738359874;military_job.a1234-j2436;солдат;АМАРАНДІЙ;Георгій;Адамович;male;1738359874;Field;0673706531;04.07.1975
2947535073;military_job.a1234-j2437;солдат;ЛУКАШ;Семен;Онуфрійович;male;2947535073;Field;0662987732;26.12.1981
1411257904;military_job.a1234-j2438;солдат;ЄФІМЕНКО;Умар;Костнтинович;male;1411257904;Field;0679504658;01.08.1996
2180417726;military_job.a1234-j2445;солдат;БЕТЕР;Андріан;Мірчевич;male;2180417726;Field;0661132844;10.11.1985
2045041463;military_job.a1234-j2447;солдат;ЛУГОМИРСЬКИЙ;Сорін;Абдулфат огли;male;2045041463;Field;0506076340;31.10.1981
1887911666;military_job.a1234-j2448;лейтенант;РУДІЙ;Богдан;Шихалійович;male;1887911666;Vocation;0636508274;20.09.1995
2825838013;military_job.a1234-j2450;солдат;ГАДЖІЄВ;Іслам;Ісабал огли;male;2825838013;Field;0635332054;19.09.1986
2298316842;military_job.a1234-j2452;солдат;ШУТЕНКО;Лазар;Тарієлович;male;2298316842;Vocation;0662227167;08.06.1984
1771578418;military_job.a1234-j2453;старший солдат;КОЛМИКОВ;Гліб;Маратович;male;1771578418;Field;0663570391;18.03.1990
1643543005;military_job.a1234-j2455;солдат;ТАБУНЩИК;Ельхан;В'ячеславович;male;1643543005;Field;0633469932;04.02.1988
2239893792;military_job.a1234-j2457;солдат;БОНДАР;Назар;Аббуль;male;2239893792;Vocation;0672304256;04.11.1989
2517809723;military_job.a1234-j2460;солдат;БОБИРЬ;Олександр;Костнтинович;male;2517809723;Field;0662190424;11.06.1983
1095551844;military_job.a1234-j2461;солдат;ОХРІМЕНКО;Елшан;Михайлович;male;1095551844;Field;0661015090;18.04.1997
2473682924;military_job.a1234-j2463;солдат;ЛИЛА;Кирило;Гочайович;male;2473682924;Vocation;0672194137;05.01.1989
2639795046;military_job.a1234-j2469;солдат;МОРОЗ;Роланд;Гочайович;male;2639795046;Field;0666938043;27.06.1997
2133536101;military_job.a1234-j2471;солдат;СИДОРЕНКО;Мірча;Петрович;male;2133536101;Field;0636310439;27.05.1983
1597343229;military_job.a1234-j2472;солдат;РОЖКОВ;Кирил;Еркинович;male;1597343229;Field;0663004889;17.03.1999
1592894887;military_job.a1234-j2473;солдат;МАНЗЕВИТИЙ;Володимир;Лутович;male;1592894887;Field;0504660636;10.04.1986
2849242060;military_job.a1234-j2475;молодший лейтенант;КАРМАНОВ;Назар;Нариманович;male;2849242060;Field;0668256221;16.07.1992
2749137740;military_job.a1234-j2476;солдат;УДОВІНЧУК;Микола;Георгійович;male;2749137740;Field;0502849063;27.03.1988
2177507777;military_job.a1234-j2477;старший солдат;ВАЩУК;Сніжана;Олександрівна;female;2177507777;Field;0671683601;27.08.1982
2941636056;military_job.a1234-j2480;старший солдат;КАШИРІНА;Маргарита;Борисівна;female;2941636056;Trip;0636373614;23.03.1982
1979206017;military_job.a1234-j2481;солдат;ЗВАДА;Богдан;Таіровіч;male;1979206017;Trip;0669671659;08.01.1975
2689588538;military_job.a1234-j2485;солдат;ІСАЧЕНКОВ;Костянтин;Тарієлович;male;2689588538;Field;0501045835;02.02.1991
1022384210;military_job.a1234-j2486;солдат;БАХМАЦЬКИЙ;Віталій;Дмитрович;male;1022384210;Field;0631941008;22.10.1990
1891315246;military_job.a1234-j2488;солдат;ПЕТРОВСЬКИЙ;Ігнат;Аббуль;male;1891315246;Field;0504148427;12.04.1992
1860500314;military_job.a1234-j2490;солдат;ЧУБАТИЙ;Салават;Сергійович;male;1860500314;Field;0633872063;15.12.1991
1573842137;military_job.a1234-j2491;молодший сержант;ЧАПАЛИКА;Іслам;Орестович;male;1573842137;Field;0633082085;26.05.1999
1305185400;military_job.a1234-j2492;солдат;РАГІМОВ;Гліб;Ростиславович;male;1305185400;Field;0678648259;02.04.1988
1270948347;military_job.a1234-j2493;солдат;ЛЄВШИН;Ярослав;Максимович;male;1270948347;Field;0675220784;11.03.1982
1162596393;military_job.a1234-j2494;солдат;ВАРНАВСЬКИЙ;Мірча;Олегович;male;1162596393;Field;0662387690;18.11.1979
2141692421;military_job.a1234-j2495;старший сержант;МУХА;Олександр;Джемалович;male;2141692421;Field;0662195691;27.04.1997
1178075332;military_job.a1234-j2498;солдат;ОВЧИННИК;Михайло-Юрій;Нуманжонович;male;1178075332;Field;0675033724;19.06.1976
1126407100;military_job.a1234-j2499;солдат;ГУСАК;Владислав;Артурович;male;1126407100;Field;0676360878;03.02.1977
1051133443;military_job.a1234-j2502;старший солдат;МИРОНЮК;Микола;Гуммет огли;male;1051133443;Field;0662685508;22.03.1993
2113355121;military_job.a1234-j2503;старший солдат;ЯКИМЕЦЬ;Сергій;Абдулфат огли;male;2113355121;Field;0663677769;21.09.1997
1226682544;military_job.a1234-j2505;солдат;НЕДОШОВЕНКО;Михайло-Юрій;Маргутович;male;1226682544;Field;0504737398;27.12.1983
2656991985;military_job.a1234-j2506;солдат;ЦІЦЕЙ;Семен;Аркадійович;male;2656991985;Field;0678037906;11.02.1975
2493831876;military_job.a1234-j2507;старший сержант;ПРОКОП'Ю;Ян;Болеславович;male;2493831876;Hospital;0638412692;25.02.1983
2428762958;military_job.a1234-j2509;солдат;ПОЛЄЖАЄВ;Владислав;Любомирович;male;2428762958;Field;0505275034;28.09.1978
1042756037;military_job.a1234-j2514;старший солдат строкової служби;ПРОКОПЧУК;Костянтин;Костянтинович;male;1042756037;Trip;0634047376;22.01.1986
1982232781;military_job.a1234-j2516;солдат строкової служби;ЩЕГЕЛЬ;Артур;Данеїлович;male;1982232781;Trip;0678065515;15.02.1997
1640343941;military_job.a1234-j2517;солдат строкової служби;СТРІЛЕЦЬКИЙ;Гуванч;Тофикович;male;1640343941;Trip;0666944197;05.07.1978
1758698786;military_job.a1234-j2518;солдат строкової служби;КОРЗУН;Даніїл;Тарасович;male;1758698786;Trip;0502065962;02.02.1991
1902473614;military_job.a1234-j2530;штаб-сержант;ЛЕБІДЬ;Іслам;Васильович;male;1902473614;Field;0505491474;13.10.1986
2221450162;military_job.a1234-j2532;солдат;МАЙСТЕР;Костянтин;Гуммет огли;male;2221450162;Field;0505001100;25.08.1981
2037368113;military_job.a1234-j2548;старший лейтенант;РАШЕВСЬКИЙ;Орест;Ігоревич;male;2037368113;Field;0633458774;13.11.1985
1585775357;military_job.a1234-j2549;старший лейтенант;МАЗУРИК;Любомир;Федорович;male;1585775357;Field;0667095967;19.12.1977
1944312584;military_job.a1234-j2550;молодший лейтенант;КОПЧА;Степан;Рафік;male;1944312584;Trip;0662318471;17.06.1984
2119953949;military_job.a1234-j2551;старший солдат;ЗАХАРОВ;Інал;Святославович;male;2119953949;Vocation;0668877038;06.09.1978
1246765495;military_job.a1234-j2552;штаб-сержант;ГРЕЧАНИЙ;Умар;Ісабал огли;male;1246765495;Field;0668689248;05.05.1977
1429262837;military_job.a1234-j2553;старший сержант;БІЛОУС;Тарас;Остапович;male;1429262837;Field;0637067056;29.09.1995
2965092925;military_job.a1234-j2554;молодший сержант;КРАВЧЕНКО;Лілія;Вікторівна;female;2965092925;Field;0663863925;14.02.1997
1151098986;military_job.a1234-j2555;солдат;БІДА;Олександр;Богданович;male;1151098986;Field;0634010421;15.04.1975
1557629463;military_job.a1234-j2556;старший сержант;ДЕМЧЕНКО;Гліб;Георгійович;male;1557629463;Hospital;0507570541;14.01.1980
2916038100;military_job.a1234-j2557;солдат;КУЗНЄЦОВ;Енвер;Родіонович;male;2916038100;Field;0505914726;09.02.1996
2445998809;military_job.a1234-j2560;молодший сержант;БАМБУРЯК;Михайло;Остапович;male;2445998809;Field;0671610088;12.08.1977
1817346725;military_job.a1234-j2561;старший солдат;ДУБРОВСЬКИЙ;Аркадій;Ілліч;male;1817346725;Field;0662137332;17.01.1989
1886827510;military_job.a1234-j2562;солдат;БОБОШКО;Енвер;Фарідович;male;1886827510;Field;0501162318;23.01.1997
1076818089;military_job.a1234-j2563;солдат;КРИМКО;Умар;Романович;male;1076818089;Field;0671347628;19.09.1989
2524347696;military_job.a1234-j2564;солдат;ЧУРИЛОВ;Руслан;Іларіонович;male;2524347696;Field;0677341505;24.11.1990
2090849741;military_job.a1234-j2565;солдат;ХВАСТОВ;Кирило;Еугінєюсович;male;2090849741;Field;0674083503;12.01.1980
1194256896;military_job.a1234-j2566;сержант;МІЩЕНКО;Борис;Дарійович;male;1194256896;Field;0501453589;20.05.1985
2447764776;military_job.a1234-j2567;молодший сержант;МИНДРЕСКУ;Федор;Мухтаралійович;male;2447764776;Field;0665523685;11.01.1986
1473715095;military_job.a1234-j2568;солдат;ОНОПРІЄНКО;Григорій;Дарійович;male;1473715095;Field;0634049529;12.11.1981
1960936416;military_job.a1234-j2571;солдат;ГАГЕЧКО;Вячеслав;Львович;male;1960936416;Field;0667154889;18.12.1976
2811770833;military_job.a1234-j2572;солдат;БОЯРКО;Орест;Романвич;male;2811770833;Field;0639238097;10.05.1978
1772722353;military_job.a1234-j2573;солдат;КУЦЕРУБ;Євген;Фролович;male;1772722353;Field;0674550996;08.11.1994
2427002567;military_job.a1234-j2574;сержант;РИЖОВ;Костянтин;Онуфрійович;male;2427002567;Vocation;0661572346;15.06.1994
1233600321;military_job.a1234-j2575;старший сержант;УШАНЬОВ;Євгеній;Тангаторович;male;1233600321;Field;0503875333;06.06.1981
2062650056;military_job.a1234-j2576;солдат;ГОРОБИНСЬКИЙ;Петро;Русланович;male;2062650056;Hospital;0672768566;12.02.1976
2790666558;military_job.a1234-j2577;солдат;РЕВУТА;Гуванч;Адамович;male;2790666558;Field;0668116530;22.10.1982
1749095769;military_job.a1234-j2578;солдат;БУРІЙ;Семен;Іванович;male;1749095769;Field;0634092997;26.10.1980
1825972886;military_job.a1234-j2579;солдат;СМОРОДІН;Інал;Мірчевич;male;1825972886;Field;0678307971;14.11.1977
1358213624;military_job.a1234-j2580;солдат;ГЕРАСИМЕНКО;Віталій;Мірчевич;male;1358213624;Field;0635621288;27.05.1994
2131652642;military_job.a1234-j2581;молодший лейтенант;ЛИТВИНЕНКО;Михайло-Юрій;Вікентійович;male;2131652642;Hospital;0505869949;02.10.1988
1641036220;military_job.a1234-j2582;молодший сержант;ГУРТОВЕНКО;Степан;Опанасович;male;1641036220;Field;0678609479;06.09.1994
1226030385;military_job.a1234-j2583;солдат;БОБКО;Мар'ян;Вадимович;male;1226030385;Field;0504230364;21.08.1989
2097754044;military_job.a1234-j2584;солдат;САВЧУК;Умар;Нуманжонович;male;2097754044;Field;0635835656;22.10.1979
1440253975;military_job.a1234-j2585;солдат;НЕСТЕРЕЦЬ;Василь;Миколайович;male;1440253975;Field;0501408936;23.12.1979
2659079986;military_job.a1234-j2586;солдат;ЧЕРНИШКІН;Зайір;Фролович;male;2659079986;Field;0662315510;10.01.1996
2435271702;military_job.a1234-j2587;солдат;ТАРАСЮК;Василь-Сергій;Лутович;male;2435271702;Field;0638146691;28.03.1981
2362795622;military_job.a1234-j2588;солдат;БОЖЕНКО;Ігор;Мефодійович;male;2362795622;Hospital;0504675337;22.12.1989
2942675972;military_job.a1234-j2589;молодший сержант;ФОСТІЙ;Кирило;Геннадійович;male;2942675972;Field;0636693307;18.02.1986
1549262424;military_job.a1234-j2590;старший солдат;ШВЕЦЬ;Назар;Маратович;male;1549262424;Field;0672978290;24.04.1990
1858866942;military_job.a1234-j2591;солдат;КЛЮЧТА;Федір;Тарієлович;male;1858866942;Field;0674874171;11.01.1997
2960991285;military_job.a1234-j2592;солдат;ЛАВКА;Микола;Махмутович;male;2960991285;Field;0667736946;13.05.1991
2356293576;military_job.a1234-j2593;солдат;КУТОВИЙ;Антон;Джемалович;male;2356293576;Field;0663596494;25.08.1997
1138730628;military_job.a1234-j2594;солдат;НОВОКЩОНОВ;Назар;Геннадійович;male;1138730628;Field;0507468964;01.10.1978
2915379184;military_job.a1234-j2596;солдат;ФІРМАН;Ростислав;Федорович;male;2915379184;Field;0667506822;09.07.1988
1183568251;military_job.a1234-j2597;солдат;ШАРАПА;Яків;Абдулфат огли;male;1183568251;Hospital;0679756775;22.10.1993
1848540470;military_job.a1234-j2598;солдат;МАКАРУК;Інал;Володимирович;male;1848540470;Vocation;0664612393;12.09.1982
1235771599;military_job.a1234-j2599;солдат;РАЙКОВ;Мар'ян;Нуманжонович;male;1235771599;Field;0633758552;23.02.1998
2765563092;military_job.a1234-j2600;солдат;КОРДИБАН;Григорій;Григорійович;male;2765563092;Vocation;0504924920;19.03.1996
1918934914;military_job.a1234-j2601;солдат;ШАДИЄВ;Омелян;Джемалович;male;1918934914;Field;0665298395;15.12.1996
2623364802;military_job.a1234-j2602;солдат;ЯКУБОВИЧ;Веніамін;Опанасович;male;2623364802;Fugitive;0632376086;10.12.1999
2425585194;military_job.a1234-j2603;капітан;ШИКОВ;Василь-Сергій;Болеславович;male;2425585194;Field;0665033505;16.08.1988
2737727984;military_job.a1234-j2604;старший лейтенант;ВИШНЯК;Антон;Германович;male;2737727984;Field;0633352636;22.11.1990
2377246676;military_job.a1234-j2605;старший лейтенант;МАНЖОС;Едуард;Дарійович;male;2377246676;Field;0504877448;06.12.1987
2521458256;military_job.a1234-j2606;молодший сержант;КОБЦЕВ;Вадим;Валентинович;male;2521458256;Field;0632086719;01.09.1983
2302363952;military_job.a1234-j2607;сержант;НАВРОЦЬКИЙ;Орест;Леонідович;male;2302363952;Field;0505396314;29.03.1982
1528618658;military_job.a1234-j2608;молодший сержант;БЕЖЕНУЦА;Степан;Аббуль;male;1528618658;Field;0664622761;18.10.1977
1402587577;military_job.a1234-j2609;сержант;КИСЕЛАР;Сурен;Богданович;male;1402587577;Field;0671960615;11.01.1987
1636892688;military_job.a1234-j2610;старший лейтенант;ЛАВКА;Валерій;Маратович;male;1636892688;Vocation;0633488766;12.09.1979
2768046700;military_job.a1234-j2611;молодший сержант;ПОТАПЧУК;Назарій;Геннадійович;male;2768046700;Field;0638195476;23.04.1984
2945161583;military_job.a1234-j2612;солдат;АРТЮХ;Альберт;Гарійович;male;2945161583;Field;0636663246;20.10.1992
2722854062;military_job.a1234-j2613;солдат;МАРТИНК;Едуард;Мхайлович;male;2722854062;Field;0637079234;06.11.1996
1685610552;military_job.a1234-j2614;солдат;НЕЧЕПУРЕНКО;Едуард;Фролович;male;1685610552;Field;0673808009;09.02.1985
2805745621;military_job.a1234-j2615;головний сержант;ШУШКОВСЬКИЙ;Федот;Вілінович;male;2805745621;Field;0666579082;11.08.1990
1165978543;military_job.a1234-j2616;старший солдат;АХАТОВ;Михайло-Юрій;Едуардович;male;1165978543;Field;0505184353;11.03.1997
2526626117;military_job.a1234-j2617;солдат;МУРЗА;Гуванч;Резович;male;2526626117;Field;0633178065;28.02.1991
1525876591;military_job.a1234-j2618;солдат;ГАЛБУРГ;Ігор;Тимофійович;male;1525876591;Hospital;0637261309;28.02.1997
2592845062;military_job.a1234-j2619;молодший сержант;ЛИТОВЧЕНКО;Забар;Артурович;male;2592845062;Field;0672924737;25.10.1995
2758009195;military_job.a1234-j2620;старший солдат;АВЕР'ЯНОВ;Дорін;Нуманжонович;male;2758009195;Field;0677822212;11.01.1991
2893923288;military_job.a1234-j2621;солдат;МАЦЕВИЧ;Данил;Данеїлович;male;2893923288;Field;0502020283;14.05.1988
2644326061;military_job.a1234-j2623;старший лейтенант;ОСИПЕНКО;Тофік;Йосипович;male;2644326061;Field;0504853961;03.12.1979
1565054371;military_job.a1234-j2624;старший сержант;СОЛОХА;Мурад;Нуманжонович;male;1565054371;Field;0661169235;08.08.1994
2198224860;military_job.a1234-j2625;солдат;ТОВСТОКОР;Радіон;Васильович;male;2198224860;Field;0677390552;02.08.1986
2108253953;military_job.a1234-j2626;солдат;БАТИРЄВ;Петро;Мухтаралійович;male;2108253953;Field;0672925892;23.08.1975
1147245988;military_job.a1234-j2627;солдат;БЕРЕДНЯ;Валерій;Антонович;male;1147245988;Field;0662942539;27.11.1985
2359310623;military_job.a1234-j2628;молодший сержант;ЗАЦАРНИЙ;Сорін;Владиславович;male;2359310623;Hospital;0637520261;27.09.1996
2247648832;military_job.a1234-j2629;солдат;БІЛОВУС;Ян;Євстахійович;male;2247648832;Field;0505449233;27.04.1983
1918584158;military_job.a1234-j2630;старший солдат;РІБУН;Інал;Радувич;male;1918584158;Field;0675991599;23.06.1975
2890334237;military_job.a1234-j2631;солдат;КИШЕНЬКО;Геннадій;Вахтангович;male;2890334237;Field;0632192572;10.06.1997
1665760052;military_job.a1234-j2632;молодший сержант;КОВАЛЕЦЬ;Станіслав;Геранович;male;1665760052;Field;0664576222;21.03.1976
2682771042;military_job.a1234-j2633;солдат;ТЕРЕЩУК;Владилен;Ярославович;male;2682771042;Vocation;0664168098;27.01.1986
1449981010;military_job.a1234-j2635;солдат;ВИЖАК;Данило;Валерійович;male;1449981010;Trip;0663997500;23.05.1982
2910832446;military_job.a1234-j2636;лейтенант;ЛОМТАТІДЗЕ;Умар;Тангаторович;male;2910832446;Field;0672874378;22.12.1987
2844758497;military_job.a1234-j2637;молодший сержант;ПЕРЕЦЬ;Михайло;Чариєвич;male;2844758497;Field;0635656183;14.12.1991
1659790478;military_job.a1234-j2638;солдат;КИШЕНЬКО;Геннадій;Юліанович;male;1659790478;Field;0675842965;12.04.1994
2117744528;military_job.a1234-j2639;солдат;ШЕВЦОВ;Елшан;Фролович;male;2117744528;Field;0637720236;31.05.1985
2016931966;military_job.a1234-j2640;солдат;СМІРНОВ;Павло;Вячеславович;male;2016931966;Field;0665030947;09.02.1982
1493376750;military_job.a1234-j2641;молодший сержант;ДОЛІННИЙ;Андріан;Орестович;male;1493376750;Trip;0509555448;15.01.1987
1640094980;military_job.a1234-j2642;солдат;КРИШТАНОВИЧ;Максим;Веніамінович;male;1640094980;Field;0502765873;27.03.1988
1453992556;military_job.a1234-j2643;солдат;ОЗОРНОВ;Рустам;Махмутович;male;1453992556;Field;0506032348;17.08.1983
1323845759;military_job.a1234-j2644;солдат;НЕДВІГА;Михайло-Мар'ян;Святославович;male;1323845759;Field;0632536158;28.09.1975
2953322669;military_job.a1234-j2645;молодший сержант;ВЕЧЕРКО;Євген;Миколайович;male;2953322669;Field;0635073193;12.07.1989
2977545762;military_job.a1234-j2646;старший солдат;ФАРИМА;Зайір;Любомирович;male;2977545762;Field;0631517037;02.04.1994
2555108649;military_job.a1234-j2647;солдат;ГУРТОВЕНКО;Дамір;Мірчевич;male;2555108649;Field;0504791792;22.07.1984
1583949364;military_job.a1234-j2649;сержант;ГАЛЬЧИНСЬКИЙ;Станіслав;Валентинович;male;1583949364;Field;0631540083;14.01.1994
1387250453;military_job.a1234-j2650;молодший сержант;ГАПОНЧУК;Геннадій;Григорович;male;1387250453;Field;0639409204;15.09.1993
2263587202;military_job.a1234-j2651;старший солдат;РУТКОВЕЦЬКИЙ;Даніїл;Франкович;male;2263587202;Field;0673656821;04.06.1980
2591794711;military_job.a1234-j2652;солдат;ІВАНИЦЬКИЙ;Мирослав;Зенонович;male;2591794711;Field;0501120722;12.09.1994
1400703139;military_job.a1234-j2653;солдат;РЕЧИЧ;Вадим;Азерович;male;1400703139;Field;0509567390;21.11.1988
2418966553;military_job.a1234-j2654;старший солдат;ВАКАЛ;Дмитрій;Борисович;male;2418966553;Hospital;0679999822;02.07.1993
1212072904;military_job.a1234-j2655;солдат;СУВИД;Інокентій;Васильльович;male;1212072904;Field;0669150301;24.02.1975
1730997432;military_job.a1234-j2656;солдат;РЕБРІЙ;Михайло;Джемалович;male;1730997432;Field;0503656241;30.07.1990
2434805792;military_job.a1234-j2657;солдат;ПЕРЕТЯТЬКО;Павло;Еугінєюсович;male;2434805792;Field;0501399802;09.11.1988
2519231978;military_job.a1234-j2658;старший солдат;ТИЩЕНКО;Богдан;Мірчевич;male;2519231978;Field;0634571096;28.08.1975
1081718352;military_job.a1234-j2659;старший солдат;ДОВБА;Володимир;Джемалович;male;1081718352;Field;0503636417;22.06.1982
2726601504;military_job.a1234-j2660;солдат;БОЙЧЕНКО;Лазар;Манолійович;male;2726601504;Field;0661371763;16.05.1991
2325675290;military_job.a1234-j2661;солдат;ВОЛИК;Олег;Віталійович;male;2325675290;Field;0632236488;07.03.1977
2330151306;military_job.a1234-j2662;солдат;ЧЕРЕДНИЧОК;Лазар;Вахтангович;male;2330151306;Field;0631727581;05.09.1980
1506008257;military_job.a1234-j2663;старший солдат;ДЕРЕНКО;Іродіон;Зайірович;male;1506008257;Field;0507669069;30.08.1984
2381409366;military_job.a1234-j2664;молодший сержант;СТРЕЛЬЦОВ;Захар;Святославович;male;2381409366;Hospital;0664541772;09.03.1992
1616729263;military_job.a1234-j2665;солдат;КІСІЛЬ;Денис;Владиславович;male;1616729263;Field;0675788538;13.06.1997
1577770008;military_job.a1234-j2666;солдат;СТРЕЛЬЧЕНКО;Вʼячеслав;Степанович;male;1577770008;Field;0504360676;08.08.1980
1916470071;military_job.a1234-j2667;солдат;ГРАВЧЕНКО;Євген;Германович;male;1916470071;Field;0508120940;05.09.1986
1931181809;military_job.a1234-j2668;старший солдат;КОНОВАЛОВ;Олексій;Любомирович;male;1931181809;Field;0675247364;15.05.1994
2781368394;military_job.a1234-j2670;молодший сержант;МАТВІЙЦОВ;Дорін;Франкович;male;2781368394;Field;0672618219;21.07.1977
2795372609;military_job.a1234-j2671;солдат;ПАНАСЮК;Руслан;Аркадійович;male;2795372609;Field;0661526305;02.07.1979
1565978887;military_job.a1234-j2673;солдат;БЕНИШИН;Гліб;Зеновійович;male;1565978887;Field;0639801530;23.11.1990
2325067911;military_job.a1234-j2674;старший солдат;ЖАВОРОНКОВ;Мар'ян;Валентинович;male;2325067911;Field;0504533719;08.10.1986
2675027356;military_job.a1234-j2675;солдат;ПІЛІЄВ;Мирослав;Болеславович;male;2675027356;Field;0502932035;02.04.1981
2462018963;military_job.a1234-j2676;молодший сержант;ВОЛОВЙОВ;Омелян;Маргутович;male;2462018963;Field;0675216103;23.07.1979
2163075508;military_job.a1234-j2677;солдат;ПЕЦИК;Іван;Євгенович;male;2163075508;Field;0504106711;14.05.1994
1095032472;military_job.a1234-j2678;солдат;ПШЕНИЧНИЙ;Ілля;Степанович;male;1095032472;Field;0508386391;26.06.1978
1715177026;military_job.a1234-j2680;капітан;ШИЯН;Назарій;Павлович;male;1715177026;Field;0506673720;10.06.1991
2828373765;military_job.a1234-j2682;старший лейтенант;ТЕЛУХ;Єгор;Еркинович;male;2828373765;Field;0673997986;27.01.1996
2963143323;military_job.a1234-j2683;головний сержант;БАКШЄЄВ;Іхтіяр;Артурович;male;2963143323;Field;0679941164;27.06.1985
2926428312;military_job.a1234-j2684;старший сержант;СОКОЛЮК;Мурад;Азерович;male;2926428312;Field;0669705679;05.02.1991
2209376726;military_job.a1234-j2685;старший солдат;ГРУЗДЕНКО;Павло;Сариєвич;male;2209376726;Field;0505005233;05.01.1996
1250833598;military_job.a1234-j2686;сержант;ГОШУРЕНКО;Михайло-Юрій;Олегович;male;1250833598;Field;0676893815;17.10.1987
1134335716;military_job.a1234-j2687;сержант;ДЕНИСОВ;Гуванч;Романович;male;1134335716;Field;0632446686;31.01.1997
1094502567;military_job.a1234-j2688;солдат;БОЙКО;Олег;Шефкетович;male;1094502567;Field;0678470199;17.09.1994
2889534252;military_job.a1234-j2689;старший солдат;РЯБЧЕНКО;Елшан;Адамович;male;2889534252;Field;0661737046;25.03.1981
2628712778;military_job.a1234-j2691;молодший сержант;ЮШКЕВИЧ;Валентин;Юліанович;male;2628712778;Field;0665080572;25.02.1975
2957536963;military_job.a1234-j2692;солдат;СМУК;Дорін;Єгорович;male;2957536963;Field;0674385570;04.01.1994
2819773468;military_job.a1234-j2694;солдат;ЦЕРКОВНИЙ;Володимир;Миронович;male;2819773468;Field;0679563713;08.01.1987
1724586881;military_job.a1234-j2696;молодший лейтенант;НІМЧУК;Радіон;Нуманжонович;male;1724586881;Field;0667192788;12.07.1993
1180068943;military_job.a1234-j2697;старший сержант;СЛІСАРЕНКО;Владислав;Артурович;male;1180068943;Trip;0637953589;29.03.1989
1245122957;military_job.a1234-j2698;старший солдат;ПОГОРІЛЕЦЬ;Сурен;Єфірович;male;1245122957;Field;0679646473;16.09.1984
1984770458;military_job.a1234-j2699;старший солдат;БАЇК;Кирило;Ількович;male;1984770458;Field;0674327771;26.01.1994
