id;job_id/id;department_id/id;rank;name;lastname;firstname;middlename;gender;identification_id;mobile_phone;state;birthday
2467069201;a1234-j1560;a1234-d275;старший солдат;НІКОЛЕНКО Арнольд Віктрович;НІКОЛЕНКО;Арнольд;Віктрович;male;2467069201;+380632102375;Trip;06.06.1987
2213123182;a1234-j1561;a1234-d275;солдат;МРУГ Гліб Рафік;МРУГ;Гліб;Рафік;male;2213123182;+380676595203;Trip;01.07.1995
2450887597;a1234-j1561;a1234-d275;солдат;РЯБЕНКО Руслан Геранович;РЯБЕНКО;Руслан;Геранович;male;2450887597;+380631796822;Trip;23.01.1985
1495245256;a1234-j1563;a1234-d275;солдат;КРАВЧИК Енвер Опанасович;КРАВЧИК;Енвер;Опанасович;male;1495245256;+380673131891;Trip;28.01.1984
2063797007;a1234-j1564;a1234-d276;солдат;СМЕТАНСЬКИЙ Олесь Остапович;СМЕТАНСЬКИЙ;Олесь;Остапович;male;2063797007;+380666357214;Trip;24.01.1976
2877301356;a1234-j1565;a1234-d276;солдат;ГЕТЬМАНСЬКИЙ Назарій Антатолійович;ГЕТЬМАНСЬКИЙ;Назарій;Антатолійович;male;2877301356;+380673998627;Trip;02.11.1979
2641029720;a1234-j1565;a1234-d276;солдат;ПЕТРУХНЕНКО Ігнат Івнович;ПЕТРУХНЕНКО;Ігнат;Івнович;male;2641029720;+380637951937;Trip;27.03.1984
1979689681;a1234-j1567;a1234-d276;солдат;ЯКИМЧУК Расул Нариманович;ЯКИМЧУК;Расул;Нариманович;male;1979689681;+380665298880;Trip;04.10.1999
2622871030;a1234-j1568;a1234-d277;молодший сержант;ТИМКІВ Данило Родіонович;ТИМКІВ;Данило;Родіонович;male;2622871030;+380506220664;Trip;02.04.1990
2762375435;a1234-j1569;a1234-d277;солдат;ПЛАХОТНИК Михайло Володимирвич;ПЛАХОТНИК;Михайло;Володимирвич;male;2762375435;+380676612821;Trip;29.11.1990
1220525937;a1234-j1569;a1234-d277;солдат;ЛАВКА Федот Джемалович;ЛАВКА;Федот;Джемалович;male;1220525937;+380507508818;Hospital;17.07.1987
1479810675;a1234-j1571;a1234-d277;солдат;БАБІЙ Сергій Михйлович;БАБІЙ;Сергій;Михйлович;male;1479810675;+380638980771;Trip;27.09.1979
2312572124;a1234-j1572;a1234-d278;молодший сержант;ПРОХОРЧУК Маіл Максимович;ПРОХОРЧУК;Маіл;Максимович;male;2312572124;+380679781843;Trip;01.10.1998
2809329111;a1234-j1573;a1234-d278;старший солдат;ГОЙДА Василь-Сергій Адальбертович;ГОЙДА;Василь-Сергій;Адальбертович;male;2809329111;+380508814122;Hospital;20.10.1994
2769138646;a1234-j1573;a1234-d278;солдат;ОЗАРЧУК Артур Горхмазович;ОЗАРЧУК;Артур;Горхмазович;male;2769138646;+380679900025;Hospital;20.09.1986
2580227123;a1234-j1575;a1234-d278;солдат;ЖУЖУНАДЗЕ Інокентій Намігович;ЖУЖУНАДЗЕ;Інокентій;Намігович;male;2580227123;+380667563924;Trip;11.03.1975
2324286447;a1234-j1576;a1234-d279;старший лейтенант;БОДРОВ Гліб Йосифович;БОДРОВ;Гліб;Йосифович;male;2324286447;+380639202164;Trip;19.01.1975
1898973610;a1234-j1577;a1234-d279;солдат;ОСТРАДЧУК Григорій Амангельдийович;ОСТРАДЧУК;Григорій;Амангельдийович;male;1898973610;+380672000195;Trip;23.12.1984
2484690519;a1234-j1578;a1234-d279;солдат;ЧЕСАЛОВ Петро Олексійович;ЧЕСАЛОВ;Петро;Олексійович;male;2484690519;+380675151620;Trip;18.09.1981
2583392597;a1234-j1579;a1234-d279;солдат;ЛУЦИК Костянтин Анатолійович;ЛУЦИК;Костянтин;Анатолійович;male;2583392597;+380673965353;Trip;10.11.1980
1670189974;a1234-j1580;a1234-d279;солдат;ПРИМИЧ Павло Антонович;ПРИМИЧ;Павло;Антонович;male;1670189974;+380674714786;Trip;12.06.1982
1611728614;a1234-j1581;a1234-d280;солдат;ШИРПАЛ Євген Георгійович;ШИРПАЛ;Євген;Георгійович;male;1611728614;+380668406593;Trip;13.07.1976
2923576288;a1234-j1582;a1234-d280;солдат;ДУМІНІКА Тарас Григорович;ДУМІНІКА;Тарас;Григорович;male;2923576288;+380639578843;Trip;18.11.1990
1099373216;a1234-j1583;a1234-d280;солдат;ХЛІБОРОБ Віталій Фролович;ХЛІБОРОБ;Віталій;Фролович;male;1099373216;+380637480436;Trip;05.04.1978
2839385867;a1234-j1584;a1234-d280;старший солдат;РАЙКОВ Мирослав Зайірович;РАЙКОВ;Мирослав;Зайірович;male;2839385867;+380505292038;Trip;04.04.1989
1724879658;a1234-j1585;a1234-d280;солдат;ЯРУТА Захар Антолійович;ЯРУТА;Захар;Антолійович;male;1724879658;+380668735682;Trip;31.12.1976
1235592620;a1234-j1586;a1234-d280;солдат;КІЦИНЕНКО Іродіон Тарасович;КІЦИНЕНКО;Іродіон;Тарасович;male;1235592620;+380508576237;Trip;26.01.1975
1806554938;a1234-j1587;a1234-d280;солдат;ЛІНСЬКИЙ Рустам Родіонович;ЛІНСЬКИЙ;Рустам;Родіонович;male;1806554938;+380674838601;Trip;18.12.1976
2175082300;a1234-j1588;a1234-d280;солдат;ЛЕДВОВК Андріан Євгенійович;ЛЕДВОВК;Андріан;Євгенійович;male;2175082300;+380635328184;Trip;05.01.1981
1679942137;a1234-j1589;a1234-d280;солдат;БІЛОУС Расул Резович;БІЛОУС;Расул;Резович;male;1679942137;+380667046444;Trip;04.06.1992
2553924654;a1234-j1590;a1234-d281;солдат;БОРЗОВ Борис Гочайович;БОРЗОВ;Борис;Гочайович;male;2553924654;+380637084689;Trip;03.02.1986
1481254149;a1234-j1591;a1234-d281;солдат;ЦВЄТКОВ Владилен Азатович;ЦВЄТКОВ;Владилен;Азатович;male;1481254149;+380668307984;Trip;22.09.1976
2441877682;a1234-j1592;a1234-d281;солдат;ЛЕДВОВК Фірад Даніельович;ЛЕДВОВК;Фірад;Даніельович;male;2441877682;+380671121144;Trip;11.04.1982
1699817018;a1234-j1593;a1234-d281;солдат;ЗАБІЯКА Назар Михйлович;ЗАБІЯКА;Назар;Михйлович;male;1699817018;+380509008888;Trip;29.12.1982
1620434658;a1234-j1594;a1234-d281;солдат;РЯБОШЛИК Єгор Віктрович;РЯБОШЛИК;Єгор;Віктрович;male;1620434658;+380666559978;Hospital;04.02.1996
2927806315;a1234-j1595;a1234-d281;солдат;ПОЛІНЧУК Олег Григорійович;ПОЛІНЧУК;Олег;Григорійович;male;2927806315;+380673266127;Trip;16.06.1993
2623425499;a1234-j1596;a1234-d281;солдат;ПОЛІВКО Валентин Вахтангович;ПОЛІВКО;Валентин;Вахтангович;male;2623425499;+380635198207;Trip;21.12.1984
1621159406;a1234-j1597;a1234-d281;солдат;ХМАРСЬКИЙ Михайло-Юрій Юсуфович;ХМАРСЬКИЙ;Михайло-Юрій;Юсуфович;male;1621159406;+380676220689;Trip;29.09.1986
2999084134;a1234-j1598;a1234-d281;солдат;ПРОСКУРДІН Роланд Мефодійович;ПРОСКУРДІН;Роланд;Мефодійович;male;2999084134;+380675794154;Trip;16.06.1980
1720139413;a1234-j1599;a1234-d282;солдат;КОБЦЕВ Олександр Михайлович;КОБЦЕВ;Олександр;Михайлович;male;1720139413;+380662102315;Trip;21.10.1995
2203924685;a1234-j1600;a1234-d282;солдат;КАБАНОВ Ярослав Зенонович;КАБАНОВ;Ярослав;Зенонович;male;2203924685;+380663252026;Trip;04.08.1986
1619197405;a1234-j1601;a1234-d282;солдат;ХАРЧЕНКО Михайло-Юрій Амангельдийович;ХАРЧЕНКО;Михайло-Юрій;Амангельдийович;male;1619197405;+380639687428;Trip;28.02.1993
1947096992;a1234-j1602;a1234-d282;солдат;ЛИТВИНЮК Артур Віленович;ЛИТВИНЮК;Артур;Віленович;male;1947096992;+380635793443;Trip;22.01.1977
2802882670;a1234-j1603;a1234-d282;солдат;ЮЗВОВ Олексій Львович;ЮЗВОВ;Олексій;Львович;male;2802882670;+380508403689;Hospital;05.04.1976
2209390096;a1234-j1604;a1234-d282;солдат;СОЛОВЙОВ Умар Мар'янович;СОЛОВЙОВ;Умар;Мар'янович;male;2209390096;+380672871828;Trip;25.04.1977
2343320838;a1234-j1605;a1234-d282;солдат;ЧЕРНИШКІН Шахін Лутович;ЧЕРНИШКІН;Шахін;Лутович;male;2343320838;+380633437055;Trip;11.06.1990
1159017586;a1234-j1606;a1234-d282;солдат;КУЗЬМЕНКО Веніамін Зенонович;КУЗЬМЕНКО;Веніамін;Зенонович;male;1159017586;+380501643069;Trip;08.11.1999
1314007411;a1234-j1607;a1234-d282;солдат;ВОЛОВЙОВ Анатолій Ілкович;ВОЛОВЙОВ;Анатолій;Ілкович;male;1314007411;+380671501158;Trip;07.09.1998
1050929849;a1234-j1608;a1234-d283;молодший сержант;БАЙДАК Євгеній Васильович;БАЙДАК;Євгеній;Васильович;male;1050929849;+380505379313;Trip;28.02.1992
1334744890;a1234-j1609;a1234-d283;солдат;УРСАКІЙ Анатолій Мірчевич;УРСАКІЙ;Анатолій;Мірчевич;male;1334744890;+380634743891;Trip;28.04.1982
1555385472;a1234-j1610;a1234-d283;солдат;КЛИМИК Расул Вахтангович;КЛИМИК;Расул;Вахтангович;male;1555385472;+380676491908;Trip;20.08.1975
1845569301;a1234-j1611;a1234-d284;старший лейтенант;ІВАШКЕВИЧ Григорій Вілінович;ІВАШКЕВИЧ;Григорій;Вілінович;male;1845569301;+380504152568;Trip;17.12.1995
2587868413;a1234-j1612;a1234-d284;солдат;ЩЕГЕЛЬ Расул Борисович;ЩЕГЕЛЬ;Расул;Борисович;male;2587868413;+380675803224;Trip;18.09.1988
2459380447;a1234-j1613;a1234-d285;молодший сержант;ОСИПЕНКО Назарій Адамович;ОСИПЕНКО;Назарій;Адамович;male;2459380447;+380674151165;Trip;23.04.1997
1928578317;a1234-j1614;a1234-d285;солдат;ГАЛЬЧИНСЬКИЙ Кирил Костнтинович;ГАЛЬЧИНСЬКИЙ;Кирил;Костнтинович;male;1928578317;+380506422776;Trip;02.10.1983
1031966176;a1234-j1615;a1234-d285;солдат;МАЩУК Геннадій Станіславович;МАЩУК;Геннадій;Станіславович;male;1031966176;+380635290007;Trip;30.05.1982
2454523186;a1234-j1615;a1234-d285;солдат;ЛИННИК Олександр Михйлович;ЛИННИК;Олександр;Михйлович;male;2454523186;+380665085246;Trip;15.09.1997
2588153636;a1234-j1615;a1234-d285;солдат;БАГЛАЙ Тофік Мухтаралійович;БАГЛАЙ;Тофік;Мухтаралійович;male;2588153636;+380664635159;Trip;02.08.1989
2357785728;a1234-j1618;a1234-d285;солдат;МОЦНИЙ Елшан Тофикович;МОЦНИЙ;Елшан;Тофикович;male;2357785728;+380637317759;Trip;31.08.1989
2909213694;a1234-j1619;a1234-d286;молодший сержант;ЯЦЮК Андій Родіонович;ЯЦЮК;Андій;Родіонович;male;2909213694;+380506115559;Trip;24.02.1998
1055238487;a1234-j1620;a1234-d286;солдат;КОРОЛЬОВ Даніїл Олегович;КОРОЛЬОВ;Даніїл;Олегович;male;1055238487;+380635950918;Trip;20.02.1986
2332280150;a1234-j1621;a1234-d286;солдат;САВКІВ Гліб Олександрович;САВКІВ;Гліб;Олександрович;male;2332280150;+380632798119;Trip;02.03.1990
1169212130;a1234-j1621;a1234-d286;солдат;БУДЗ Любомир Юрійович;БУДЗ;Любомир;Юрійович;male;1169212130;+380662386670;Trip;16.02.1986
2517936990;a1234-j1621;a1234-d286;солдат;ХАРАБАРА Вадим Данилович;ХАРАБАРА;Вадим;Данилович;male;2517936990;+380676774051;Trip;15.09.1985
2909885962;a1234-j1624;a1234-d286;солдат;ДЕГТЯР Забар Чариєвич;ДЕГТЯР;Забар;Чариєвич;male;2909885962;+380664247318;Trip;13.03.1976
1121753301;a1234-j1625;a1234-d287;молодший лейтенант;СЕРЕДЮКОВ Енвер Юсуфович;СЕРЕДЮКОВ;Енвер;Юсуфович;male;1121753301;+380632408771;Trip;20.07.1988
1122239030;a1234-j1626;a1234-d287;солдат;ЧЕЛОВЯН Інна Миколаївна;ЧЕЛОВЯН;Інна;Миколаївна;female;1122239030;+380665620163;Trip;14.02.1979
2286926643;a1234-j1627;a1234-d288;старший солдат;ДЖЕГАЛЮК Шахін Франкович;ДЖЕГАЛЮК;Шахін;Франкович;male;2286926643;+380509717082;Trip;06.04.1982
2492070754;a1234-j1628;a1234-d288;солдат;ЗЕЛЕНИЙ Ігорь Ісабал огли;ЗЕЛЕНИЙ;Ігорь;Ісабал огли;male;2492070754;+380509249961;Deserter;16.09.1994
2147391505;a1234-j1629;a1234-d288;солдат;ЮХИМЕНКО Георгій Борисович;ЮХИМЕНКО;Георгій;Борисович;male;2147391505;+380668303730;Hospital;11.07.1987
2845108209;a1234-j1630;a1234-d288;солдат;КОПИШЕВ Сурен Борисович;КОПИШЕВ;Сурен;Борисович;male;2845108209;+380676654378;Deserter;23.05.1976
1904740291;a1234-j1631;a1234-d289;сержант;ЛАЙТАРЧУК Веніамін Тарієлович;ЛАЙТАРЧУК;Веніамін;Тарієлович;male;1904740291;+380635319851;Trip;24.10.1993
2947615885;a1234-j1632;a1234-d289;солдат;ДРОБОТЕНКО Володимир Родіонович;ДРОБОТЕНКО;Володимир;Родіонович;male;2947615885;+380503298539;Trip;29.07.1991
2364754501;a1234-j1633;a1234-d289;молодший сержант;МИРОНЮК Руслан Олександрович;МИРОНЮК;Руслан;Олександрович;male;2364754501;+380506426851;Trip;18.02.1986
1239499992;a1234-j1634;a1234-d289;солдат;ЗИБЦЕВ Євгеній Геннадійович;ЗИБЦЕВ;Євгеній;Геннадійович;male;1239499992;+380504095104;Field;11.07.1978
1219560546;a1234-j1635;a1234-d290;молодший сержант;ХУДОКОРМОВ Іслам Рудольфович;ХУДОКОРМОВ;Іслам;Рудольфович;male;1219560546;+380504882132;Trip;15.03.1990
1766739460;a1234-j1637;a1234-d290;солдат;ПЛАХТІЄНКО Даніїл Олегович;ПЛАХТІЄНКО;Даніїл;Олегович;male;1766739460;+380508575764;Trip;26.09.1996
2486801878;a1234-j1638;a1234-d290;солдат;СТОЦЬКИЙ Святослав Еугінєюсович;СТОЦЬКИЙ;Святослав;Еугінєюсович;male;2486801878;+380639735446;Trip;20.08.1981
2359809577;a1234-j1639;a1234-d291;старший солдат;ВОЛКОВ Інал Ілкович;ВОЛКОВ;Інал;Ілкович;male;2359809577;+380671857025;Trip;07.01.1993
1542038250;a1234-j1640;a1234-d291;солдат;ЛІДЄР Альберт Маркович;ЛІДЄР;Альберт;Маркович;male;1542038250;+380631760862;Trip;25.04.1999
2934684215;a1234-j1640;a1234-d291;солдат;НАГОРНИЙ Семен Радувич;НАГОРНИЙ;Семен;Радувич;male;2934684215;+380661688145;Trip;03.05.1975
2650252971;a1234-j1642;a1234-d292;сержант;ЧОРНУХА Шахін Георгійович;ЧОРНУХА;Шахін;Георгійович;male;2650252971;+380506570846;Trip;01.09.1995
1910668750;a1234-j1643;a1234-d292;сержант;НИЧИПОРОВ Максим Мефодійович;НИЧИПОРОВ;Максим;Мефодійович;male;1910668750;+380679912330;Hospital;24.10.1988
1023515175;a1234-j1644;a1234-d293;старший солдат;СИЗОВ Арсен Степанович;СИЗОВ;Арсен;Степанович;male;1023515175;+380668383503;Trip;08.08.1980
1118686916;a1234-j1645;a1234-d293;солдат;ГАРМАШ Святослав Тарасович;ГАРМАШ;Святослав;Тарасович;male;1118686916;+380504019914;Trip;22.08.1975
1125823611;a1234-j1646;a1234-d293;солдат;СЛОБОДЕНЮК Аркадій Петрович;СЛОБОДЕНЮК;Аркадій;Петрович;male;1125823611;+380664479207;Field;25.12.1985
1393290761;a1234-j1648;a1234-d293;солдат;КОСТЮК Марк Іларіонович;КОСТЮК;Марк;Іларіонович;male;1393290761;+380505618568;Trip;04.01.1991
1990632489;a1234-j1649;a1234-d293;солдат;ДІНЕШ Валентин Михйлович;ДІНЕШ;Валентин;Михйлович;male;1990632489;+380664532718;Trip;25.06.1982
1978726606;a1234-j1650;a1234-d294;солдат;ПРОСТАПЧУК Вʼячеслав Нуманжонович;ПРОСТАПЧУК;Вʼячеслав;Нуманжонович;male;1978726606;+380661312288;Hospital;27.05.1997
1401606020;a1234-j1651;a1234-d294;солдат;ПАЛАЩУК Прокоп Володимирович;ПАЛАЩУК;Прокоп;Володимирович;male;1401606020;+380635220542;Field;20.03.1999
1475640336;a1234-j1651;a1234-d294;солдат;КОЙДИК Олександр Онуфрійович;КОЙДИК;Олександр;Онуфрійович;male;1475640336;+380507233743;Trip;16.08.1997
2044607230;a1234-j1653;a1234-d294;солдат;БРОШКО Богдан Костянтинович;БРОШКО;Богдан;Костянтинович;male;2044607230;+380663285958;Trip;02.04.1987
2324677802;a1234-j1653;a1234-d294;старший солдат;МАРУШКО Андій Орестович;МАРУШКО;Андій;Орестович;male;2324677802;+380664569264;Trip;03.12.1975
1942075737;a1234-j1653;a1234-d294;солдат;ЧАЙКОВСЬКИЙ Анатолій Вікторович;ЧАЙКОВСЬКИЙ;Анатолій;Вікторович;male;1942075737;+380631267776;Hospital;31.08.1989
1941000072;a1234-j1656;a1234-d295;молодший сержант;БЕЗМОГОРИЧНИЙ Іродіон Родіонович;БЕЗМОГОРИЧНИЙ;Іродіон;Родіонович;male;1941000072;+380638414739;Field;05.09.1977
1368468604;a1234-j1657;a1234-d295;молодший сержант;ТИХОНОВ Леонід Нуманжонович;ТИХОНОВ;Леонід;Нуманжонович;male;1368468604;+380675180453;Trip;01.12.1984
2092395368;a1234-j1658;a1234-d296;сержант;МІРОШНИК Василь Юрійович;МІРОШНИК;Василь;Юрійович;male;2092395368;+380672220201;Trip;18.04.1987
1595111971;a1234-j1659;a1234-d296;солдат;ФІСУН Максим Шефкетович;ФІСУН;Максим;Шефкетович;male;1595111971;+380634455848;Trip;21.12.1985
1723376837;a1234-j1660;a1234-d296;солдат;РЕВА Андріан Маркович;РЕВА;Андріан;Маркович;male;1723376837;+380638860436;Trip;25.04.1985
2586211772;a1234-j1660;a1234-d296;солдат;ХМЕЛЬОВ Федот Віталійович;ХМЕЛЬОВ;Федот;Віталійович;male;2586211772;+380509452172;Trip;08.07.1992
1058720826;a1234-j1660;a1234-d296;солдат;ДОВГАЛЬ Гліб Йосипович;ДОВГАЛЬ;Гліб;Йосипович;male;1058720826;+380668084131;Trip;02.04.1978
2322092859;a1234-j1660;a1234-d296;старший солдат;ГОНТАРЄВ Ігорь Янович;ГОНТАРЄВ;Ігорь;Янович;male;2322092859;+380632307101;Field;20.09.1997
2434257980;a1234-j1664;a1234-d297;солдат;КУРИЛО Іхтіяр Борисович;КУРИЛО;Іхтіяр;Борисович;male;2434257980;+380506967265;Trip;04.04.1991
1868077888;a1234-j1665;a1234-d297;старший солдат;ПАШКО Ельхан Львович;ПАШКО;Ельхан;Львович;male;1868077888;+380638620011;Trip;19.11.1976
2660288294;a1234-j1665;a1234-d297;солдат;ПАЛАГНЮК Олексій Еугінєюсович;ПАЛАГНЮК;Олексій;Еугінєюсович;male;2660288294;+380667017939;Field;02.04.1981
1371553604;a1234-j1665;a1234-d297;солдат;ЗІНЧУК Кирило Григорович;ЗІНЧУК;Кирило;Григорович;male;1371553604;+380631573859;Trip;18.12.1979
1094656284;a1234-j1668;a1234-d298;старший солдат;СЄВЄРІНА Ганна Сергіївна;СЄВЄРІНА;Ганна;Сергіївна;female;1094656284;+380505363721;Trip;04.05.1987
2998852069;a1234-j1669;a1234-d298;солдат;ПАЦУЛА Олексій Богданович;ПАЦУЛА;Олексій;Богданович;male;2998852069;+380636139110;Trip;10.11.1982
2206103583;a1234-j1669;a1234-d298;солдат;ШНЕЙДМІЛЛЕР Артем Миколайович;ШНЕЙДМІЛЛЕР;Артем;Миколайович;male;2206103583;+380504799676;Trip;01.11.1975
1642002167;a1234-j1671;a1234-d298;солдат;САВОЙЛОВ Тимофій Олексійович;САВОЙЛОВ;Тимофій;Олексійович;male;1642002167;+380638055382;Trip;23.02.1976
1057702069;a1234-j1671;a1234-d298;солдат;ПОДМОГИЛЬНИЙ Тарас Яремович;ПОДМОГИЛЬНИЙ;Тарас;Яремович;male;1057702069;+380676585745;Trip;11.08.1980
1152822272;a1234-j1671;a1234-d298;солдат;КРАСОВСЬКИЙ Владлен Іларіонович;КРАСОВСЬКИЙ;Владлен;Іларіонович;male;1152822272;+380672061467;Trip;21.04.1986
2653585043;a1234-j1674;a1234-d298;солдат;ТИМОФЕЙ Владлен Арсенійович;ТИМОФЕЙ;Владлен;Арсенійович;male;2653585043;+380665569988;Trip;17.07.1976
2447967445;a1234-j1674;a1234-d298;старший солдат;ОВЧИННИК Кирил Єгорович;ОВЧИННИК;Кирил;Єгорович;male;2447967445;+380672372280;Trip;10.01.1982
1758897442;a1234-j1674;a1234-d298;солдат;ЗОЛОТИЙ Гуванч Олегович;ЗОЛОТИЙ;Гуванч;Олегович;male;1758897442;+380666405092;Trip;24.07.1988
2187675001;a1234-j1677;a1234-d299;старший солдат;ГОЛОВІН Леонід Григорович;ГОЛОВІН;Леонід;Григорович;male;2187675001;+380507406558;Trip;28.03.1977
2878458482;a1234-j1678;a1234-d299;солдат;ТЕТЕРУЩЕНКО Вадим Тарасович;ТЕТЕРУЩЕНКО;Вадим;Тарасович;male;2878458482;+380506170361;Trip;14.07.1991
2646065879;a1234-j1679;a1234-d299;солдат;ЯРОШЕНКО Андріан Шефкетович;ЯРОШЕНКО;Андріан;Шефкетович;male;2646065879;+380674791016;Trip;13.08.1982
1067332284;a1234-j1679;a1234-d299;солдат;ВОСКОБОЙНІК Арсен Шихалійович;ВОСКОБОЙНІК;Арсен;Шихалійович;male;1067332284;+380669511178;Trip;30.05.1991
1130026235;a1234-j1681;a1234-d299;солдат;ЛІГАЙ Тарас Тахірович;ЛІГАЙ;Тарас;Тахірович;male;1130026235;+380632280660;Trip;28.03.1988
1856461185;a1234-j1682;a1234-d300;капітан;ГРЕЧАНИЙ Любомир Зеновійович;ГРЕЧАНИЙ;Любомир;Зеновійович;male;1856461185;+380674765424;Hospital;18.09.1975
1898358651;a1234-j1684;a1234-d300;солдат;ПЕРОВСЬКА Маргарита Євгеніївна;ПЕРОВСЬКА;Маргарита;Євгеніївна;female;1898358651;+380675434405;Trip;09.12.1976
2056154118;a1234-j1684;a1234-d300;старший сержант;СЕМУШКО Катерина Григорівна;СЕМУШКО;Катерина;Григорівна;female;2056154118;+380506975661;Trip;18.11.1990
2429352195;a1234-j1686;a1234-d300;старший солдат;ТІТКОВ Едуард Тахірович;ТІТКОВ;Едуард;Тахірович;male;2429352195;+380631120353;Trip;09.08.1984
2075885902;a1234-j1686;a1234-d300;солдат;НІКІТЕНКО Михайло-Юрій Амангельдийович;НІКІТЕНКО;Михайло-Юрій;Амангельдийович;male;2075885902;+380676932131;Trip;27.06.1983
2831751017;a1234-j1686;a1234-d300;солдат;БАРТАШЕВИЧ Борис Михйлович;БАРТАШЕВИЧ;Борис;Михйлович;male;2831751017;+380636668069;Trip;13.12.1975
1466548030;a1234-j1689;a1234-d300;солдат;ПЕРЕПЕЛИЦЯ Дамір Онуфрійович;ПЕРЕПЕЛИЦЯ;Дамір;Онуфрійович;male;1466548030;+380635292075;Trip;09.07.1983
2561493118;a1234-j1690;a1234-d300;солдат;КУЩ Євген Євгенійович;КУЩ;Євген;Євгенійович;male;2561493118;+380507360375;Trip;13.07.1993
1731374243;a1234-j1690;a1234-d300;солдат;МОЛОЧЕНКО Дамір Вілінович;МОЛОЧЕНКО;Дамір;Вілінович;male;1731374243;+380663957582;Trip;29.02.1988
2105231067;a1234-j1690;a1234-d300;солдат;МАНЖУЛА Леонід Маратович;МАНЖУЛА;Леонід;Маратович;male;2105231067;+380502833105;Trip;18.10.1993
2641151314;a1234-j1693;a1234-d300;солдат;СЕМЕНОВ Семен Даніельович;СЕМЕНОВ;Семен;Даніельович;male;2641151314;+380501714520;Trip;10.08.1998
2985196000;a1234-j1697;a1234-d301;молодший сержант;СЛЕСАРЕНКО Ілля Русланович;СЛЕСАРЕНКО;Ілля;Русланович;male;2985196000;+380505406792;Field;27.12.1990
1007561294;a1234-j1703;a1234-d303;молодший сержант;ВОЙНАРОВИЧ Іслам Віталійович;ВОЙНАРОВИЧ;Іслам;Віталійович;male;1007561294;+380634008457;Field;12.05.1983
2680049651;a1234-j1728;a1234-d314;капітан;БЛАГИЙ Геннадій Мирославович;БЛАГИЙ;Геннадій;Мирославович;male;2680049651;+380676390069;Field;26.06.1977
1428278875;a1234-j1729;a1234-d314;лейтенант;РЯБЕНКО Ілля Віленович;РЯБЕНКО;Ілля;Віленович;male;1428278875;+380668689029;Field;18.03.1978
2137352087;a1234-j1730;a1234-d314;лейтенант;БОДНЯ Кузьма Олексндрович;БОДНЯ;Кузьма;Олексндрович;male;2137352087;+380668524364;Field;14.05.1982
1847677405;a1234-j1731;a1234-d314;молодший сержант;РЯБОШЛИК Вячеслав Адальбертович;РЯБОШЛИК;Вячеслав;Адальбертович;male;1847677405;+380669155478;Field;03.12.1986
1366807354;a1234-j1734;a1234-d314;солдат;ДЖУГАН Микола Франкович;ДЖУГАН;Микола;Франкович;male;1366807354;+380633399910;Field;13.06.1985
1283562854;a1234-j1735;a1234-d315;молодший лейтенант;МАРКОВИЧ Владислав Святославович;МАРКОВИЧ;Владислав;Святославович;male;1283562854;+380661202017;Field;20.08.1986
2680970353;a1234-j1736;a1234-d316;молодший сержант;ГРИНЬКІВ Андій Сергійович;ГРИНЬКІВ;Андій;Сергійович;male;2680970353;+380638422856;Field;02.02.1978
2959492441;a1234-j1737;a1234-d316;сержант;ПЕТРИК Дмитро Мірчевич;ПЕТРИК;Дмитро;Мірчевич;male;2959492441;+380503847188;Field;30.11.1989
2178000822;a1234-j1737;a1234-d316;солдат;МАРИНЕНКО Василь Нариманович;МАРИНЕНКО;Василь;Нариманович;male;2178000822;+380638494125;Field;26.10.1983
2787233156;a1234-j1737;a1234-d316;солдат;ГАРАЄВ Лазар Чариєвич;ГАРАЄВ;Лазар;Чариєвич;male;2787233156;+380677418957;Field;12.04.1986
2429207970;a1234-j1740;a1234-d316;старший солдат;ДРОНЬ Олесь Романвич;ДРОНЬ;Олесь;Романвич;male;2429207970;+380664535483;Field;20.04.1978
1843109550;a1234-j1741;a1234-d317;молодший сержант;КОСТЕНКО Андій Віктрович;КОСТЕНКО;Андій;Віктрович;male;1843109550;+380671620619;Vocation;23.05.1992
2839138115;a1234-j1742;a1234-d317;солдат;КРИВИЧУН Андрій Мирославович;КРИВИЧУН;Андрій;Мирославович;male;2839138115;+380674373042;Field;23.07.1987
2099160624;a1234-j1742;a1234-d317;старший солдат;АЛІМОВ Андріан Григорійович;АЛІМОВ;Андріан;Григорійович;male;2099160624;+380509169284;Field;22.09.1977
1425279430;a1234-j1742;a1234-d317;солдат;ПЕРЕВЕРЗЕВ Богдан Ілкович;ПЕРЕВЕРЗЕВ;Богдан;Ілкович;male;1425279430;+380508711347;Field;05.03.1980
2489231909;a1234-j1745;a1234-d318;солдат;ПІДГАЙНИЙ Федір Аркадійович;ПІДГАЙНИЙ;Федір;Аркадійович;male;2489231909;+380505999339;Field;04.01.1979
2860959277;a1234-j1746;a1234-d318;солдат;СИДОР Арсен Мефодійович;СИДОР;Арсен;Мефодійович;male;2860959277;+380502798434;Field;09.04.1996
2636126101;a1234-j1746;a1234-d318;молодший сержант;ЮШКЕВИЧ Артур Опанасович;ЮШКЕВИЧ;Артур;Опанасович;male;2636126101;+380671347525;Field;12.12.1983
2463938399;a1234-j1750;a1234-d320;молодший сержант;ТУЛЬГУК Георгій Рудольфович;ТУЛЬГУК;Георгій;Рудольфович;male;2463938399;+380637456994;Field;18.12.1996
